Numero_Linha_Original,Problema,Conteudo_Linha
358144,"Esperava 91 colunas, encontrou 93","['OI', '10283238/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948000112', '000000161110000', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:26:11', '10/04/2025 18:14:29', '10/04/2025 18:14:29', '17/03/2025 11:45:13', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F10', '0', '10283238/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'MDD/IP/00004', '', 'TAD', 'OCO', 'SP', 'SAO PAULO', '', 'F105614', 'Planejamento - Telco', 'Velocidade :  RIT', 'BLD ', ' EBT ', ' <MDD/IP/00004>', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358145,"Esperava 91 colunas, encontrou 93","['OI', '10283238/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948000112', '000000161110000', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RODRIGO RODRIGUES FELIZARDO', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:26:11', '', '10/04/2025 18:14:29', '17/03/2025 11:45:13', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F10', '0', '10283238/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'MDD/IP/00004', '', 'TAD', 'OCO', 'SP', 'SAO PAULO', '', 'F105614', 'Planejamento - Telco', 'Velocidade :  RIT', 'BLD ', ' EBT ', ' <MDD/IP/00004>', 'N', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358146,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RODRIGO RODRIGUES FELIZARDO', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:28:04', '14/03/2025 16:28:04', '14/03/2025 16:28:04', '14/03/2025 16:28:04', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0795473-214 Cliente ', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358147,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'VANIA LEONOR PEREIRA PRADO', 'Solicitação', 'Validação Corporativo SP', 'TOP1', '2880', '14/03/2025 16:28:04', '17/03/2025 14:01:59', '14/03/2025 16:28:04', '17/03/2025 12:21:18', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', ' Observações: OS : RITM0795473', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358148,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RAFAEL DOS SANTOS PINTO', 'Solicitação', 'PVT STAR 21 (CS)', 'TOP1', '2880', '14/03/2025 16:28:04', '17/03/2025 14:35:44', '17/03/2025 14:01:59', '17/03/2025 14:35:28', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cir: 2469040', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358149,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 16:28:04', '17/03/2025 14:35:44', '17/03/2025 14:35:44', '17/03/2025 14:35:28', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para CHR', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358150,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 16:28:04', '21/03/2025 14:20:03', '17/03/2025 14:35:44', '17/03/2025 14:35:28', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para o G', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358151,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'PV Técnico EBT (CS)', 'TOP1', '2880', '14/03/2025 16:28:04', '21/03/2025 14:22:02', '21/03/2025 14:20:03', '21/03/2025 14:20:31', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Cancelamento Definitivo,  Soli', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358152,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'FELIPE DE OLIVEIRA PAGNAN', 'Solicitação', 'Cancelamento Centralizado', 'TOP1', '2880', '14/03/2025 16:28:04', '21/03/2025 14:22:34', '21/03/2025 14:22:02', '21/03/2025 14:22:14', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados EC,  Solicitação: Can', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358153,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:28:04', '21/03/2025 14:22:34', '21/03/2025 14:22:34', '21/03/2025 14:22:14', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F10', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358154,"Esperava 91 colunas, encontrou 93","['OI', '10283244/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948955783', '000000161119621', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'RODRIGO RODRIGUES FELIZARDO', 'Solicitação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:28:04', '', '21/03/2025 14:22:34', '21/03/2025 14:22:14', '', '', '', '', 'SDW - CONECT.HIBRADA + SDWAN', 'F105614', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F10', '0', '10283244/25', '2', '0', '0', 'larissa 0 0 ', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'TKDSB002300', '', 'TAD', 'IGB', 'BA', 'ITAGIBA', '', 'F105614', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLC ', ' TALKD ', ' TKDSB002300', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358164,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:32:41', '14/03/2025 16:32:41', '14/03/2025 16:32:41', '14/03/2025 16:32:41', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'OS :  RITM0795473-132 Cliente ', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', '', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358165,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'GABRIELA SOARES DA SILVA', 'Ativação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 16:32:41', '17/03/2025 11:10:01', '14/03/2025 16:32:41', '17/03/2025 10:57:54', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados  Favor realizar a exc', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', '', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358166,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ALEXANDRE TEIXEIRA DA SILVA', 'Ativação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 16:32:41', '07/04/2025 10:48:22', '17/03/2025 11:10:01', '17/03/2025 10:57:54', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Solicitação atribuída para Z02', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', 'GSI-INN FT', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358167,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'WILSON VICTOR LIMA OLEGARIO ALVES', 'Ativação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 16:32:41', '07/04/2025 12:20:08', '07/04/2025 10:48:22', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', '#INN FLAG_SITE#  Executar scri', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', 'GSI-INN FT', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358168,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 16:32:41', '07/04/2025 12:20:08', '07/04/2025 12:20:08', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para Z02', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', 'GSI-INN FT', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358169,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'WILSON VICTOR LIMA OLEGARIO ALVES', 'Ativação', 'Suporte TI FT', 'TOP1', '2880', '14/03/2025 16:32:41', '07/04/2025 12:25:37', '07/04/2025 12:20:08', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Correção Aplicada. Por favor, ', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', 'GSI-INN FT', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358170,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 16:32:41', '07/04/2025 12:25:37', '07/04/2025 12:25:37', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para Z16', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', 'GSI-INN FT', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358171,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'GABRIELA SOARES DA SILVA', 'Ativação', 'OE Técnica', 'TOP1', '2880', '14/03/2025 16:32:41', '10/04/2025 18:12:29', '07/04/2025 12:25:37', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Prezados, Solicitação encaminh', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Encaminhamento ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', '', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358172,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'ITP SISTEMA', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:32:41', '10/04/2025 18:12:29', '10/04/2025 18:12:29', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', 'Atribuição     ', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', '', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
358173,"Esperava 91 colunas, encontrou 93","['OI', '10283248/25', 'Pendente       ', '', 'VES-3', 'BANCO BRADESCO S A                                     ', 'BRADESCO            ', '60746948380608', '000000161118879', 'Solicitação', 'Ativação', 'Ativação Corporativo SP', 'MARCELO MAXIMO DE JESUS', 'Ativação', 'Planejamento - Telco', 'TOP1', '2880', '14/03/2025 16:32:41', '', '10/04/2025 18:12:29', '07/04/2025 12:10:42', '', '', '', '', 'SDW - CONECT.HIBRIDA + SDWAN', 'F194773', '', '', '', '', '0', '113667', 'GIBARRO', '538995', 'Z075273', '', 'Atribuição automática para F19', '0', '10283248/25', '2', '0', '0', 'Alexandre 0 0 ', '', '', '', 'CNPJ', 'LUTL', '', '', '1440', '60', '2880', '120', '0', '0,00', 'SLRQ/IP/00106', '', 'TAD', 'SLRQ', 'MA', 'SENADOR LA ROQUE', '', 'F194773', 'Planejamento - Telco', 'OS :  RITM0795473', 'BLD ', ' EBT ', ' SLRQ/IP/00106', '', '0,00', '', '', '', '', '', '', '', '', '', '', 'N', '', '', '', '', '', '', '', '', '', '']"
